text,nama paslon
Ganjar yg terbaik sesuai data ngak cuman ngomong doank,ganjar pranowo
Ganjar sok hebat trus prestasinya apa di jateng,ganjar pranowo
Ganjar bicara tidak sesuai dgn kenyataan yg terjadi saat ini.,ganjar pranowo
"Pemenangnya kali ini  ganjar<br>1. Anies bicara  analisa dulu ancaman apa saja (kelihatan ga punya data,start from zero), ganjar sudah bicara solusi karena sudah pegang data<br>2. Anies bicara dtg ke luar negeri memperkenalkan budaya dsb (hari gini masih offline bawa rombongan) , ganjar dengan smart bicara digitalisasi, viralisasi<br>3. Ganjar berani menilai, Anies seperti biasa muter2 sampai harus dipancing ganjar supaya punya keberanian",ganjar pranowo
Ganjar bahasa Inggris jg ga bisa gimana komunikasinya,ganjar pranowo
"Tetp smngt pak Prabowo,, jgn trpancing dgn gaya anis atau Ganjar yg hy pintar bicara tp blom ada teruji ðŸ˜‚.  Realita yg jelas kdepan yg trpnting",ganjar pranowo
Saya jadi ragu pilih nomer dua.. karna selama debat selalu main aman dari pak ganjar dan g ada visi misi yg jelas dan yakin,ganjar pranowo
Saya kira memang p ganjar  sangat pinter dlm hal debat hari ini,ganjar pranowo
Pak Ganjar paling top. Cerdas berdasar fakta dan data.<br>Ayo pilih GAMA yang paling berkualitas demi bangsa dan negara jaya unggul sejahtera,ganjar pranowo
â€‹Bener Pak Ganjar! Fokus untuk mengedukasi masyarakat! sayangnya Wan Abud ama Wowo sibuk ama gimmick!,ganjar pranowo
Wow... Wowi...wow kualitas pak Ganjar tidak diragukan benar2 cemerlang. No.3 luar biasa Tuhan memberkati Pak Ganjar.ðŸ˜Š,ganjar pranowo
Pak Ganjar Pas Di Tengah Sebagai Penenang...Bicaranya Lancar Dan Tenang....Biar Rakyat Yg Menilai Nya Di Debat Capres Ke 3,ganjar pranowo
Ganjar semakin jelas kelihatan bicara berdasarkan fakta dan nalar. Sangat cerdas. ðŸ‘ðŸ’ª,ganjar pranowo
"01 Pak anis,toeri terkadang berbeda dengan dilapangan. 10%ilmu teori 90% dilapangan.<br>02 prabowo emosional tinggi,sehingga sulit menjawab pertanyaan.<br>03 pak ganjar untuk teori yg diberikan sesuai dengan logikanya dan penjelasannya.singkat padat<br>Fiks saya pindah ke pak ganjar yg wawasan ilmu luas tidak berdasarkan dengan teori buku",ganjar pranowo
Ganjar ngomong apa sih ...gajelasðŸ˜‚,ganjar pranowo
"Jateng di pimpin Ganjar masih banyak jalan yg hancur , lambat dalam kinerja",ganjar pranowo
Ganjar dan ANis Bicara Hayalan Bukan Fakta cuma mengganggu Prabowo krn elektabilitas menurun maka mangganggu Prabowo...,ganjar pranowo
pak Ganjar nanya tapi pak Ganjar ngak perna paham pertahanan negara<br>ada yg memang harus di rahasiakan,ganjar pranowo
"Kok seperti akting ya p ganjar dan p anis, kok gak natural, ngomongnya dibuat buat",ganjar pranowo
"ANIS DAN GANJAR CERDAS,,YG BILANG PAK ANIS CUMAN OMDO LIAT KINERJA PAK ANIS DI JAKARTA SEBAGAI GUBERNUR PERUBAHAN YG SANGAT BAIK DI LAKUKAN,PAK GANJAR JUGA LUAR BIASA DENGAN KINERJANYA PADA SAAT JADI GUBERNUR, LAHH INI YANG LAGI MENJABAT KINERJANYA MANA MASA GAK ADAA JAWABAN NYA BLUNDER SEMUA KACAU...",ganjar pranowo
"sepertinya cuman Pak Ganjar yang bisa di terima oleh kedua belah pihak...., sepertinya cocok nih pak ganjar sebagai pemimpin yg mempersatukan semua pihak",ganjar pranowo
"Ganjar oke pas debat di hari ini, tapi aku gak pilih ganjar",ganjar pranowo
"Ganjar masih yg terbaik secara keseluruhan,  yg jelas kita  memilih PRESIDEN bukan PREMAN.  Cerdaslah bangsaku,...pakai hati nurani.",ganjar pranowo
Pak Ganjar memakan semua pertanyaan. Sukses pak. Keren bgt ðŸ¤ŸðŸ¤ŸðŸ¤Ÿ,ganjar pranowo
Anis dan ganjar hanya pinter omong kenyataanya nooooooolll ganjar pimpin jawa tengah tdk ada kemajuan .anis pimpin jakarta tdk ada perkembangan jadi anis dan ganjar tdk pantas jadi persiden .,ganjar pranowo
Ganjar sangat berkualitas dan dia berani menyampaikan Data yg Akuratâ¤,ganjar pranowo
"dr sini terlihat jelas dan makin yakin pak Prabowo paling ikhlas, anis licik naudzubillah demi kemenangan, ganjarrr gak jelas ngadi&quot;, 01,03 praktiknya kurang paham nyerocos tanpa tau kondisiðŸ˜‡",ganjar pranowo
"Menurutku yg penyempaiannya rapi tuh pak anis sm pak ganjar, kalo pak prabowo rada belepotan kalo menyampaikan gagasan. Kalo kinerja sih ga tau ya, cm komen mslah ketrampilan bicara aja",ganjar pranowo
Ganjar the best... intelektual nya kelihatan,ganjar pranowo
"Jujur, untuk debat kali ini ganjar bagus idenya. Tapi gua gak mau pilih banteng ðŸ˜‚",ganjar pranowo
Pak ganjar senyumannya bikin candu,ganjar pranowo
Sebenernya ganjar pranowo ini bgus dari segi usia dan pengalaman cocok jdi presiden cuma krna partai nya aja.mungkin next dipemilihan presiden selanjutnya bpk bisa ganti partai saja baru saya akan pilih.,ganjar pranowo
Debat kali ini pak ganjar tenang bangetâ€¦ pak anis lebih menyerang individual.. pak prabowo terlalu gugup dan kurang tenang..,ganjar pranowo
"hebat Ganjar,,tapi modal data tanpa pengalan seperti prabowo malah akan menimbulkan masalah baru, dan hanya terpaku pada mengusung rencana tanpa bergerak lebih cepat mengatasi masalah. prabowo modal pengalaman, meskipun belum memuaskan tapi dia sudah tau dimana titik lemah, titik yang perlu diperbaiki lagi. Anis apalagi diluar topik. Prabowo tetap yang terbaik.",ganjar pranowo
"Menurut saya pak ganjar menang debat kali ini, pak anis ok dan pak probowo ko",ganjar pranowo
"Ganjar lebih menguasai semua sesi debat, detail, mudah di pahami... Gas berantas korupsi, makmurkan rakyat",ganjar pranowo
Ganjar pranowo visi misi jelas â¤â¤â¤,ganjar pranowo
Pupuk di jawa tengah aja di bikin rumit sama ganjar,ganjar pranowo
Gpp wakilnya gni.. Asal jangan capres yang yg ga beretika. . Kmana etika ganjar n anis pas debat capres kmren?? <br> Stidaknya paslon 2 ga berkhianat,ganjar pranowo
Ganjar kebanuakan polah,ganjar pranowo
Pak Ganjar keren x bajunya saya sukak dan keliatan macco pak Ganjar â¤ tapi saya nyoblos pak Prabowo,ganjar pranowo
Jatuh hati sama penampilan pasangan calon ganjar n mafud,ganjar pranowo
Yg paling gaya sekali capresnya itu Ganjar berasa sdah jadi presiden gaya angkuh,ganjar pranowo
Pak Ganjar keren dgn adat Rote NTTðŸ‘ðŸ¥°ðŸ¥°,ganjar pranowo
Aku tetap dukung Ganjar dan prof Mahmud MD kalau mereka pimpin pasti gak berani korupsi,ganjar pranowo
"Paslon no 3 dan no 2  klo bicara memberantas korupsi aku blas gak percaya, pokoknya klo no 2 atau no 3 yg jadi president mustahil harun Masiku ketemu. paslon no 2 dan 3 klo bicara ekonomi dan kesejahteraan rakyat mustahil di terapkan, Faktanya di jaman ganjar jawa tengah jadi propinsi termiskin, di jaman jokowi rakyatnya menjerit",ganjar pranowo
FIx PILIH NO 3 GANJAR  Udah jelas banget visi misi,ganjar pranowo
Ampun logat nya c ganjar,ganjar pranowo
Pak Ganjar pupuk di Jawa aajh susah nyarinya kenapa Mahfud bilang sukses aneh,ganjar pranowo
Prabowo dan ganjar sepak terjang ente saya tahu <br><br>Segeralah bertobat neraka itu ada,ganjar pranowo
"Belum menentukan siapa pilihan saya..<br>Tapi saya mau menyampaikan sesuatu kepada orang2 yg bilang soal adab dan etikaâ€¦<br><br>Prabowo itu lebih tua dari ganjar dan anis..<br>Waktu debat capres kemarin, berarti mereka (ganjar dan anis) berdua juga ga punya adab dan etika dong?<br><br>Sok sok an ngomongin adab dan etika ðŸ¤¦ðŸ»â€â™‚ï¸<br><br>Ngacaaa woyyyy ðŸ˜‚ðŸ˜‚ðŸ˜‚",ganjar pranowo
Pupuk yg buat di persulitt Yo ganjarr cukk.gua jawa tengah ...,ganjar pranowo
Ganjar nol besar.gak bisa mengatasi Jawa Tengah.masalah pupuk dan solar .aku warga Pati Jawa Tengah siap 1 putaran untuk Prabowo Gibran,ganjar pranowo
Ganjar di Jawa Tengah nilai nol besar.gubernur gk ada pupuk.,ganjar pranowo
Tetap Ganjar Debat terbaik,ganjar pranowo
Pak ganjar cocok jika jadi seorang narasumber di seminar seminar dilihat dari cara bicaranya nada serta penekanan dalam berkata. Bisa mengaduk emosi pendengar.,ganjar pranowo
"Salut banget dengan pak ganjar hadir dengan santun dan hormat kepada penggemarnya siapa sangka bliau akhirnya menjadi capres untuk Indonesia,bliau hadir di debat capres ke 5 dengan penuh semangat dan sportif dan memakai jaket super keren, hehehe tapi boleh lahh di ganti dendan nomor DUAðŸ˜‚",ganjar pranowo
"Wualah bpk anis,jawab saja pakai contekan,prabowo jawabannya lebih masuk logiks,Ganjar terlalu banyak teori.",ganjar pranowo
"Dulu saya ngefans banget sama pak Ganjar, tapi sekarang kok terlihat sangat arogan sekali ðŸ˜¢",ganjar pranowo
Setuju dengan pernyataan program visi misi BPK Ganjar,ganjar pranowo
Ganjar kyk yg bener aja omongannyaðŸ˜‚,ganjar pranowo
"Paling ga seneng model e ganjar ngomng huuuu ,pokok Prabowo Gibran tambah yakinðŸ¤",ganjar pranowo
Ganjar cm banyak teori lah....,ganjar pranowo
"Ganjar trus bilang masyarakat bilang pada saya keluhan masyarakat <br>Jgn belagu pak <br>Semua capres pasti di tanyain masyarakat bukan cuma anda <br>Jgn sombong berbicara <br>Seakan&quot; cuma SMA pak Ganjar tempat org bertanyk <br><br>Buat masyarakat kita harus ingat, klw Ganjar menang PDIP akan meraja Lela di indonesia ini <br>Kita masyarakat harus tunduk pada mereka apa pun yg mereka lakukan <br><br>Kita masyarakat harus lebih berpikir 100 kali untuk memilih untuk negara kita ini <br><br>Slam indonesia emasðŸ’ª",ganjar pranowo
Jawaban pak ganjar soal pertanyaan pak prabowo masalah stunting emang top banget..sangat cerdasðŸ˜Š,ganjar pranowo
Mas ganjar. Jejak digital anda ngomong suka nnton bokep juga masih ada pak ðŸ˜‚,ganjar pranowo
"Anis pinter ngomong doang, prabowo tulus, Ganjar kotor Hatinya, karena Masih selalu ungkit2, kesalahan orang lain",ganjar pranowo
"p.ganjar ngomongnya sendiri yg SADIS,,ADEHHHHðŸ˜‚ðŸ˜‚ðŸ˜‚",ganjar pranowo
Paslon 3 Ganjar hanya banyak ngomong dan teori. Jawa Tengah saja tidak terbenahi denga baik,ganjar pranowo
"Pak anis pinter ngomong, Pak ganjar pinter ngeles..ðŸ˜… pak Prabowo yg terbaik",ganjar pranowo
Ganjar ngomonge tok..dalan rusak Ben ora di urusi khususe jateng,ganjar pranowo
"Ngomong apa si ini ganjar, gk masuk di otaku",ganjar pranowo
Ganjar bahas apa sih? Ga nyambung bgt udh ngomongnya berteleÂ² ga penting lg,ganjar pranowo
Wo lu liat mas ganjar ma mas anis tuh klw debat bicara&#39;y luwes enk di mengerti &#39; klw si wo wo ngomong aj blepetan kya telek ayam,ganjar pranowo
"Pak ganjar kok kya bca puisi ya ngomong nya ðŸ˜ , pa anis teori nya kya lg cerita sebuah film,tak sesederhana itu pak aniiiiisss ðŸ˜,, klu pak prabowo kya nya apa ada nya, debat nya kya diskusi dan aku suka aku suka ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜˜ðŸ˜ðŸ˜ðŸ˜",ganjar pranowo
"pa ganjar sopan bgt ngomong nya kek lg ngedongeng, pa prabowo ngomong apa adanya ga berteleÂ², pa anis pinterrr bgt ngomong nya lancar jaya ga jls pintar ngomong aja",ganjar pranowo
Debatnya seseru ini gua malah baru nontonðŸ”¥ tiap liat tingkah dan jawabannya pak Prabowo gua ngakak mulu dah mana jawabanya ngang ngongðŸ˜‚makin yakin kalo pak prabowo cocoknya jd pelawakðŸ¤£ kalo dari visi misi paslon 1 sih lebih jelas tp paslon 3 boleh jg nih pak Ganjar jago ya ngomongnyaðŸ¤­ antara 1 atau 3 sih ini pilihannyaðŸ‘Œ,ganjar pranowo
"Pak Anies dan Pak Ganjar, kalau ngomong jangan ketinggian bahasanya pak.. kasihan Pak Prabowo jadi gapaham kan ðŸ˜¢",ganjar pranowo
"Prabowo dan Ganjar mau ngomong setinggi langit gak akan ngaruh, rekam jejak mereka selama di pemerintahan gagal total...AMIN TETAP YG TERBAIK â¤â¤â¤",ganjar pranowo
Ganjar ngomong apa jateng aja ga maju ðŸ˜‚,ganjar pranowo
Dengar ganjar ngomong kayak dengar dongeng mau tidur.,ganjar pranowo
"anis 100 % politikus ,,, modal janji+cuma bisa ngomong,,,, Ganjar kurang natural terkesan banget pencitraan nya,,, Prabowo sudah masuk kriteria, sudah tidak kolot, sudah terbuka terhadap perkembangan zaman,,, Prabowo is the best,,,",ganjar pranowo
"pak anis ngomonge paling pinter jg paling lancar, <br>pak Prabowo paling terbuka juga  tidak muluk muluk, menjawab apa adanya,<br>Pak  Ganjar  sederhana  jawabannya  jg mudah di mengerti,",ganjar pranowo
"Pak prabowo dgn pak ganjar enak di dengar kalau lagi ngomong, denat kaya lagi cerita. Komunikasi yg baik tanpa emosi",ganjar pranowo
"Enteng banget ganjar ngomong nya di sabang sampe maroke. Hello jawa tengah masih menjadi provinsi termiskin di pulau jawa. <br>Apa lagi saya tinggal di Kabupaten Brebes, saya pribadi sangat kecewa dg kinerja nya.",ganjar pranowo
"Ganjar ngomong apa sih?? Coba di test urine, ditanya apa jawab apa...<br>Rujaaaakkk.ðŸ˜‚ðŸ˜‚",ganjar pranowo
Anies pinter ngomong<br>Ganjar pinter jawab<br>Prabowo tau keadaan yg ada,ganjar pranowo
"Senyuman anies adalah senyuman sengkuni,,pintar ngomong,,tpi banyak hoak&quot;nya,,, klo pak ganjar gaya ngomongnya ahli youtuber karna bliau suka bikin konten2,,, dan disini saya lbih memilih n mndukung pak prabowo.",ganjar pranowo
Ganjar ngomong apa sih ga jelas. Tenggelamkan !,ganjar pranowo
"Klu sya perhatikan raut wajah dan cara pak ganjar dan pak anis ngomong itu kyk ngejek yah, senyumnya kyk ngebulily gitu klo pak Prabowo menjelaskan entahlah apa cmn perasaan aku aja.",ganjar pranowo
Anis Anis Ganjar Ganjar gak jelas lu ah kalo ngomong,ganjar pranowo
Sumpah loh klo ganjar ngomong gak masuk ke otak gw.tapi klo prabowo sma anis yg bicara bisa gue cermati.ada yg satu server gak sama gue,ganjar pranowo
Kassian pak ganjar ngomong panjang lebar tapi tidak ngena pun dihati kita..,ganjar pranowo
"ANIES : PANDAI NGOMONG - ambisi mengusai segalanya di masa depan<br><br>GANJAR : PANDAI MENCARI DATA NEGARA - kayaknya bakal sanggup mendorong indonesia maju.<br><br>PRABOWO : KURANG PANDAI NGOMONG - tapi isi hati dan raut wajah sangat ingin berbakti di LANSIAnya kepada indo, dan mungkin indo bakal banyak kerja nyata.. Prabowo juga ikhlas tanpa mementingkan jabatan<br><br><br><br>Sekian menurut saya itu saja.",ganjar pranowo
Ganjar enak ngomongya<br>Tetapi jelek buktiya j<br>Masarakat di jawa masi murakmarik jar,ganjar pranowo
"Apasih ganjar, ngomong apa, visi misi apaan dah Ya Allah. Ga brani bilang untuk menuntaskan korupsi di indonesia, mensejahterakan rakyat, meningkatkan lapangan pekerjaan untuk menjadi lebih baik, munurunkan harga pangan, miningkatkan sdm dan pendidikan indonesia atau hal lain yang dibutuhkan indonesia. Mohon jangan pikih ni ganjar, yakin 100 % indonesia makin susah",ganjar pranowo
"Pak Ganjar ngena banget ngomongnya, syukur2 Pak sudah di tengah, takutnya kalo bapak di kanan atau kiri mereka langsung adu tinju ðŸ˜‚ðŸ˜‚",ganjar pranowo
Ganjar ngomong apa ngapalin baca dulu.,ganjar pranowo
P.ganjar wawasan oke bangett tpi pdiiiiiip<br>P.anis pueinter ngomong<br>P.prabowo sulit untuk merangkai kata&quot; tpi tulus ingin merawat negrii<br>Buingung pilih mana,ganjar pranowo
"Ganjar terlalu over, bicara setinggi langit.<br>Anis hanya pintar ngomong tapi bukti nihil. Cocok jadi dosen saja pak<br>Udahlah prabowo aja dah apa adanya",ganjar pranowo
Ganjar lancar ngomong karena punya data sedangkan pak Prabowo bicara langsung tanpa data,ganjar pranowo
"Baru lihat depat di debat ke 3, penilaian ku Prabowo ngomong GK ada nyambunya cuma keamanan2 sy kurang paham,sdangkan Anis ngomong rumus Mulu Tpi apa rumus GK jelas betul kata Prabowo ngomong doang, sedangkan Ganjar dr awal sampai akhir jawabannya bener semua tegas meyakinkan, tapi pas lihat komenan jadi tersentuh ke pk Prabowo sebenernya siapa yg pantas...??bingung",ganjar pranowo
Hanya pak Ganjar yg Terbaik Terujih Rekam jejak nya lain nya gobuuss ngomong doang NOL ðŸ¤£ðŸ¤£,ganjar pranowo
Jawaban yg masuk akal hanya ganjar,ganjar pranowo
"Jawaban pak anies cerdas dan bijaksana, pak prabowo tegas dan padat, pak ganjar kalem dan mendetail. 3 putra bangsa yg hebat, siapapun yg terpilih semoga bisa membawa indonesia tercinta menjadi lebih baik.",ganjar pranowo
"Jawaban Pak Anis sangat bagus namun sy tambahkan  bicara tentang kesejahteraan pendidik guru dan dosen sy lebih fokus ke Tenaga honorer yg seharusnya ditambah gaji nya, &amp; seharusnya dipercepat untuk pengangkatan jadi PNS, kasihan jika mengabdi sdh lama namun blm jg terangkat ap lg jika mereka mengajar sampai ke pelosok desa-desa...<br>Sy kira hal itu jg harus lebih diperhatikan, Terimakasih ðŸ™<br><br>Sy setuju dgn tanggapan Pak Ganjar untuk menambah gaji dari Tenaga Pengajar Pendidik... <br><br>Salam Toleransi dari sy Pribadi dari Makassar... ðŸ™ðŸ™ðŸ™",ganjar pranowo
Pak Ganjar dari PDI-P jawaban ttg korupsi justru menjatuhkan partainya sendiri.,ganjar pranowo
"Sepertinya jawaban pak Ganjar ttg pupuk tidak tepat, krn memang di Jateng masih banyak yg kesulitan mendapatkan pupuk.",ganjar pranowo
Dari sudut pandang saya anak desa yang hanya lulusan SMA. (Pengetahuan biasa aja).<br>Dari melihat acara debat capres ini bisa saya nilai. Dari berbagai pertanyaan dan jawaban atas persoalan yang sudah dibahas.<br>Yang paling gak masuk akal adalah Pak Prabowo.<br>Yang paling Logis dan masuk akal adalah  Pak Anis.<br>Dan Pak Ganjar terlalu bicara kata simbolis (bisa beda arti).<br>..<br>Kita pemuda dari plosok desa sudah pintar dan tau mana yang terbaik untuk menjadi pemimpin negri ini.,ganjar pranowo
"Sampai sini saya lebih condong ke paslon yg punya pengalaman memimpin daerah. Jujurly, beliau beliau yg punya pengalaman memimpin daerah agaknya lbh tau seluk beluk masalah yg ada dan berpengalaman untuk -at least mencoba menyelesaikan permasalahan yg ada<br>Mau gimana pun lebih nyaman denger jawaban dari pak Ganjar dan pak Anies.",ganjar pranowo
"Suka banget sama jawaban Pak Anies dan Pak Ganjar berdasarkan data, pengalaman, dgn pengucapan yg terstruktur. No urut 2 kaya orangtua yg berumur kembali ke pemikiran anak2, pertanyaan pun suka ga nyambung jawabannya, kebanyakan ngelawak seperti gak ada WIBAWA sebagai presiden.",ganjar pranowo
GANJAR MENGUASAI  DEBAT DAN JAWABAN PAS PDA TEMA YG SANGAT CERDAS<br><br>KLO ANIES BLJAR DARI DKI.. NATO. NOT ACTION TALK ONLY<br><br>CAPRES 2 KURANG BISA MNJGA WIBAWA  EMOSIAN  TDK MENGUASAI JAWABAN. JWABAN TDK TERATUR.<br><br>PILIHAN JATUH PADA YG CERDAS BERSIH SEHAT WARAS TDK KOLUSI DN NEPOTISME. <br>JARFUD BEST FOR NKRI. ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©,ganjar pranowo
"Visi misi pak Anis sama pak Ganjar yang memberikan sikap yang paling Jelas.. dan yang paling mendalami isi jawaban cuma pak Ganjar, kalau disitu pak Anis masih kurang cuma karena kelebihan beliau mudah beretorika",ganjar pranowo
Ganjar sm anies ini asli alumni UGM jawaban paparan jls dan mudh di mengerti...beda dng alumnas yg satu itu ijazah di prsoalkan dan di cap oleh presiden BEM UGM alumnas memalukanðŸ¤£anaknya ko bs lolos cawapres ya knp tuh?,ganjar pranowo
SaYa JuGa SenanG DenGan JaWaban TanYa JaWaB GanJar! Sesi TanYa JaWab DimenanGkan GanJar! dan aniE$ ImBanG! ðŸ˜‚ðŸ‘,ganjar pranowo
"Pak ganjar jawaban nya paling logis, ga asal cuap2 kaya omongan kosong.. Aq sih ganjar ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸŽ‰ðŸŽ‰",ganjar pranowo
