text,nama paslon
"Sebelumnya maaf Prof Mahfud maaf banget.. Pertama, ketika anda bicara masalah korupsi, anda mengungkapkan betapa parahnya korupsi di negri ini, luarbiasa sampai anda mengatakan saking parahnya, korupsi sudah terjadi di 3 matra darat laut udara.. lhaaa saya yg nyimak jadi bingung sumpah, dekremah ria.. prof mahfud seperti peribahasa â€œmenepuk air di dulang terpercik ke muka sendiriâ€.. Bukankah selama ini Prof Mahfud menjabat sebagai MENKOPOLHUKAM.. Lha kalo korupsi makin parah berarti anda gagal dong jadi MENKOPOLHUKAM. Kan salah satu kewenangan Menkopolhukam adalah menegakan supremasi hukum yg di dalamnya salah satunya termasuk pemberantasan korupsi. Dalam debat terus terang prof mahfud tampil seperti pengamat atau LSM.. padahal prof mahfud kan bagian dari birokrasi. Yg kedua, saya sangat menyayangkan prof mahfud pakaian khas madura, karena berpotensi di framing melakukan politik identitas. Karena politik identitas itu tdk hanya yg berhubungan dng agama saja, tapi bisa juga berhubungan dng etnis.",mahfud md
"Lihat Gibran malu sendiri.. kok sebegitunya sama yg lebih tua.. Pak Mahfud sampai merah mukanya, Gibran gimmick mulu. Untung Cak Imin lebih stay cool.<br><br>Tadinya cuman sekedar gak akan pilih 02. Sekarang ilang respect banget, sampe gak bersisa.",mahfud md
Gus imin dibabat abis sama mas Gibran dan pak Mahfud sampai mukanya merah kecut saya lihat. Tidak ada yang menyangka mas Gibran bisa melibas pak Mahfud dan Gus imin.tapi wajar saja diantara 3 orang ini yang pernah memimpin pemerintahan dan rakyat ya cuman mas Gibran meskipun masih jenjang walikota,mahfud md
Mukanya pak mahfud ngeselin gak si,mahfud md
Gw liat muka Mahfud aja muak gw,mahfud md
"Sekedar saran untuk pak mahfud, ekpresi mukanya bisa rada santai pa tidak ya, kelihatan seperti orang belum ngopy",mahfud md
"harus ku akui malam <br>ini yang menang cak imin.<br>mahfud paling jelas visi misinya.<br>gibran jeblok  kopong,receh",mahfud md
Visi misi pak mahfud jujur ga jelas bagi saya ðŸ™,mahfud md
Mantap mahfud md misi nya berantas korupsi cuma dia yg mantap misinya,mahfud md
Wkwk disuruh nyatakan visi misi dan program kerja malah curhat mahfud,mahfud md
bpk mahfud ga paham visi misi?,mahfud md
"Saya setuju kata Mahfud MD di visi misi, soal korupsi, tapi salah satunya adalah Capres Bapak sih, jadi maaf kami pilih yg tidak punya rekam jejak Korupsi yaitu Prabowo Gibranâ¤",mahfud md
"Hasil debat yang saya tangkap<br>Cak imin blunder parah, mulai dari penggunan kata slebet yang gak enak dan terkesan kurang formal,<br>Terus ketidak tahuan tentang ekonomi islam , padahl dia ketum partai islam, dan terakhir bangun 40 kota Setara jakarta, tapi bangun 1 kota ikn aja gak setuju, jadi cacat logika<br><br>Untuk gibran saya lihat sangat mendominasi, dan visi misi nya sejalan dengan jawabannya, jadi tidak lari kemana&quot; ,  tapi mmang terkesan menyerang lawan dengan istilah sulit dan pertanyaan singkat.<br><br>Untuk pak Mahfud, menjawab dengan akademis, faktual dan pengalamannya, jadi gak nembar omdo kaya imin, sangat praktikal",mahfud md
"visi misi nya cak imin ini terlalu utopia tidak realistis, memang gampang kalau menyampaikan membangun banyak kota kota setara dengan jakarta tapi merealisasikanya sangat sulit, padahal di awal beliau mengatakan pentingnya pemilihan skala prioritas malah mengatakan hal utopia, lebih setuju dengan penyampaian mas gibran lebih solutif menjalaskan langkah langkah apa saja yg harus di lakukan jadi visi misi nya jelas gak asal menyebutkan hal yang utopia, kalau dari pak mahfud menurut saya beliau penyampainya lebih mengarah pengalaman pribadi jadi saya no komen",mahfud md
Visi Misi<br>Gibran : Jelas (Anak muda visioner)<br>Mahfud : Masih Jelas (Study Kasus = Pengalaman)<br>Muhaimin = Gak Jelas Banget (Mengumbar janji dengan bantuan cuan) ðŸ˜…,mahfud md
"visi misi cawapres yg masuk akal gibran sama mahfud, klo imin ? aduuuhhhh keliatan dia gugup, debat aja keknya bru pertama kali, jujur klo anies wakilnya yg sebanding ma dia keknya jd rival terkuat, nah ini imin ? haduhhhh haduuhhhh",mahfud md
"Kok denger pak mahfud di suruh jelasin visi misi, malah ga ada mengandung visi misi ya penjelasan nyaðŸ˜¢",mahfud md
Mas Gibran wawasannya luas keren parah<br>Pak Mahfud sangat tersampaikan visi misi nya,mahfud md
"Disuruh menyampaikan visi dan misi, ini malah curhat. ðŸ˜‚ udah lah pak mahfud",mahfud md
saya melihat debat ini....sy tdk suka gibran...tetapi setelah lihat debat ini ...sy melihat bicaranya gibran luarbiasa ..dan misinya cukup jelas untuk kedepanya......di bandinkan muhaimin dan mahfud....yg tdk punya gagasan kedepan tpi sebaliknya....haya bicara soal yg menyinggung presiden sekarang....dan artinya tdk layak jadi wakil rakyat....smoga,mahfud md
"Profesor  Mahfud MD Memang produk Gus Dur Asli Bukan Kaleng kaleng,Akademisi dan birokrasi Tulen and Top Markotop !!",mahfud md
"Gibran sedang belajar taneman,sedang belajar istilah istilah asing,intinya msh belajar dia ðŸ˜‚<br>Pak mahfud dan muhaimin sudah bicara soal konsep2, visi misi jelasðŸŽ‰ðŸŽ‰",mahfud md
Menurut saya visi misi dan program kerja yang ilmiah akademik untuk dikerjakan hanyalah penyampaian cawapres muhaimin yang masuk akal sedangkan cawapres gibran dan cawapres mahfud orientasi dalam pelaksanaan lemah . Muhaimin is the best,mahfud md
Gajar mahfud jelas bnget .fisi misinya yang bisa di fahami masarakat...menuju indonesia.sejahtra.jejak kinerjanya sudah terbukti..bersih tidak punya masalah dalam kinerjanya..gajar mahfun .pasti jadi presiden 2024..,mahfud md
"visi misi 1dan 3, apppaaaan tuhhhh, si imin mengkritik, si mahfud berdaquah, nggak jelas parah bangat",mahfud md
"Seperti biasa Mahfud di suruh menyampaikan Visi dan misi dia malah ngelantur ceramah ðŸ¤£ðŸ¤£<br>      Sudalah lah pak, bapak ngurus hukum saja. wapres nnti berbahaya klo di isi org yg bkn pd bidang nya ðŸ¤£ðŸ¤£",mahfud md
"semua fisi misinya sangat indah, tapi itu hanya yel2 kampanye belaka. saya yakin yg konsisten menegakkan keadilan n kesejahteaan rakyat adalah pa Mahfud MD",mahfud md
"Itu pak Mahfud MD,, disaat bagian awal bukannya memberikan visi misi dan juga gagasan malah lebih dominan pernyataan  argumentasi dibandingkan, menguraikan visi misi Nya . Seharusnya cukup bagian penting pentingnya saja yang disebutkan. Tidak perlu disebutkan keseluruhan di darat di air di udara cukup singkat dan padat sisanya untuk menjelaskan visi misi yg lain ... Terlebih waktu hanya 4 mnt",mahfud md
"Berikan kesempatan kepada yang muda PRABOWO GIBRAN dan masukkan pak MAHFUD MD kedalam KABINET karena pak MAHFUD MD juga BERANI MEMBERANTAS KORUPTOR DAN MAFIA MAFIA BANGSA DAN PENGHIANAT BANGSA , BUKTIKAN VISI MISI DENGAN IMPLEMENTASI YANG NYATA UNTUK RAKYAT INDONESIA",mahfud md
Di awal visi misi dari mahfud md ngarahnya kemna ya?,mahfud md
Padahal disini pak Mahfud konsisten dari visi misinya memberantas korupsi dan sangat solutif.Sayangnya banyak masyarakat tdk menangkap itu,mahfud md
"orng gibran nanya, regulasi buat emisi carbon dan capture storage apa malah d jawab cara bikin regulasi. GA NYAMBUNGGGG WOYYYYYYY.... GIMANA SI MAHFUD MD. ANTARA GA PAHAM AMA PERTANYAANNYA ATAU EMANG BLM ADA RENCANA UNTUK MENGATUR TTG EMISI KARBON HADEHH...",mahfud md
Mas gibran dan pak mahfud keren visi misi ny..,mahfud md
Suer pak mahfud visi dan misinya malah dogeng,mahfud md
"Saya si yes visi misi Bapak Mahfud MD,harus Sat Set ,memberantas Korupsi tidak pandang buLu,siapun dia Bagaimanapun dia.byMuhammad Juhri, Benteng <i>Selayar</i> Sulawesi Selatan .",mahfud md
"Gk banget visi misi 01.tujuannya cuma untuk memakai duit negara, 150 t cuma untuk bansos, yg ada membuat masyarakat malas dan berfoya-foya. Emang sih. Klo dengan duit itu dia sepertinya akan mudah menarik suara orang orang lemah. Gk bakal Indonesia maju ditangan pemimpin kya gini. Gk ada pemikiran untuk maju dimasa depan. Masih mending visi misi pak mahfud ingin memberantas korupsi. Klo visi misi 02 InsyaAllah akan berguna untuk generasi rakyat Indonesia.",mahfud md
Visi misi Mahfud blunder banget<br>Lah selama ini dkasih jabatan ngapain aja???,mahfud md
Sebagai masyarakat awam nonton debat ini. SayaKecewa karena visi misi mahfud md gus muhaimin ndak jelas. Arahnya kemana ngambang. Isinya hanya menyudutkan apa yg dilakukakan pak jokowi untuk bangsa ini. Terus apa yang digambarkan tentang indonesia ini tidak jelas bagi kami rakyat awam. Yang pasti saja anda itu mengurusi sebuah negara bukan satu kelurahan. Dr awal smpe akhir yng saya lihat dan saya dengar yang nyambung kok mas gibran. Tujuanmu dipilih karena apa negara itu mau kamu buat apa. Apa mau dijajah bangsa luar lagi. Ayo dong anda sebagai pemimpin tunjukkan gagasanmu jngan ngalor ngidul. Saling menjatuhkan. Kami butuh gagasanmu. Anda calon pemimpin dan anda disaksikan rakyat indonesia.,mahfud md
"Saya salut dan hormat kepada pak mahmud yang tampil tegak lurus dan jujur, tapi hati saya semakin kuat untuk mengakui bahwa mas gibran tetap pilihan hati.<br>Untuk cak imin saya mohon maaf karena dari cara penyampaian visi misi dan lain nya sepertinya bapak lebih cocok sebagai penceramah ðŸ™",mahfud md
Mahmud md fisik misi ny kok membaca ya..<br>Bawak catatan..<br>Ngopek kahðŸ˜‚ðŸ˜‚ðŸ˜‚,mahfud md
"klau pak mahmud  sm dgn cak amin visi misi nya hy kritik pemerintah aja, padahal pak mahmud  masih bagian dari pemerintah, tak layak jadi cawapres krn penghianat, klau tdk mau di bilang  penhianat harus keluar dulu d dari menteri baru bisa kritik pemerintah",mahfud md
"Pak Mahmud tenang dalam menanggapi, positif vibes.<br><br> Tapi pak Gibran tidak kalah kren dalam menanggapi, public speaking oke bat. Saya suka saya suka keduanya ðŸŽ‰ðŸŽ‰<br><br>Sehat-sehat ya! Siapapun nanti yg terpilih berarti garis tangan lurus.<br><br>Btw, janjinya harus direalisasi Jangan hanya wacana kasihan masyarakat.ðŸŽ‰",mahfud md
MF saya PILIH MAHMUD MD KARNA tau hukum dan dasar pengetahuannya tidak diragukan lagi ðŸ™,mahfud md
Pak Mahmud paparan dan pertanyaannya paling masuk di debat cawapres.,mahfud md
Memang kelihatan yang berpengalaman dan tdk asal bicara.. Maju trus Pak Mahmud.. Gbu,mahfud md
"Jawaban Mahmud MD,bukan menjawab tapi jadi bercerita wkwkwkwk kok bisa sih seperti pak Mahmud jadi pejabat ðŸ¤£ðŸ¤£ðŸ¤£",mahfud md
"Mahmud sudah menjabat dalam pemerintahan namun sampai hari ini masih tetap belum ada kemajuan apa2 dalam pemberantasan korupsi dan penyelewengan2...seharusnya dlm kurun 5 thn penegakan hukum sudah selasai tapi nyatanya justru makin marak,artinya mahmud cuma bisa beretorika saja,seolah sudah melakukan semua dlm pemberantasan korupsi....jadi cuma omong kosong taqiyah.",mahfud md
